detection_rate_per_sec,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
2.0,aware,1,29,29,1.0,21,1,0.047619047619047616,29,290,3.5517241379348095,0.4034482758621881,12.100000000001799,1.2,29,29,27,21,1,8,2.4523417949676514
2.0,aware,2,29,29,1.0,24,1,0.041666666666666664,29,288,2.6931034482811276,0.5448275862076869,12.100000000001799,0.0,29,29,27,24,0,5,2.4965813159942627
2.0,aware,3,29,28,0.9655172413793104,24,1,0.041666666666666664,28,282,3.4000000000034487,0.5321428571436319,11.683333333335037,0.0,29,29,28,24,0,5,2.475231170654297
2.0,aware,4,29,28,0.9655172413793104,24,1,0.041666666666666664,28,282,2.3392857142882946,0.48571428571534014,11.681944444446149,0.0,29,29,26,24,0,5,2.5063064098358154
2.0,aware,5,29,28,0.9655172413793104,25,2,0.08,28,279,2.800000000002684,0.38214285714342316,11.681944444446149,2.2000000000000006,29,29,28,25,1,4,2.4478344917297363
2.0,aware,6,29,28,0.9655172413793104,18,1,0.05555555555555555,28,278,2.4750000000010366,0.6250000000007826,11.683333333335037,0.0,29,29,24,18,0,11,2.43717622756958
2.0,aware,7,29,29,1.0,19,0,0.0,29,292,1.8896551724159418,0.49655172413838206,12.100000000001799,0.0,29,29,27,19,0,10,2.496455192565918
2.0,aware,8,29,29,1.0,18,0,0.0,29,292,2.362068965520309,0.5655172413793488,12.100000000001799,2.2000000000000006,29,29,26,18,1,11,2.4546611309051514
2.0,aware,9,29,29,1.0,20,1,0.05,29,293,2.8206896551754377,0.5275862068967109,12.100000000001799,0.0,29,29,27,20,0,9,2.4964029788970947
2.0,aware,10,29,29,1.0,22,1,0.045454545454545456,29,290,3.5034482758661585,0.2827586206898694,12.100000000001799,0.0,29,29,28,22,0,7,2.4740939140319824
2.0,aware,11,29,29,1.0,24,1,0.041666666666666664,29,292,3.506896551724863,0.5206896551730565,12.100000000001799,0.0,29,29,27,24,0,5,2.41581392288208
2.0,aware,12,29,26,0.896551724137931,22,1,0.045454545454545456,26,263,2.553846153847689,0.4884615384621622,10.848611111112625,0.0,29,29,26,22,0,7,2.481785774230957
2.0,aware,13,29,29,1.0,24,2,0.08333333333333333,29,291,2.475862068966391,0.3413793103450003,12.100000000001799,0.0,29,29,29,24,0,5,2.5357613563537598
2.0,aware,14,29,29,1.0,18,2,0.1111111111111111,29,290,1.8689655172441084,0.5689655172415518,12.100000000001799,1.2,29,29,27,18,1,11,2.5155537128448486
3.0,control,0,29,0,0.0,16,2,0.125,0,0,0.0,0.0,0.0,1.2,29,29,22,16,1,13,1.578752040863037
3.0,control,1,29,0,0.0,17,1,0.058823529411764705,0,0,0.0,0.0,0.0,7.999999999999988,29,29,21,17,3,13,1.6558701992034912
3.0,control,2,29,0,0.0,18,5,0.2777777777777778,0,0,0.0,0.0,0.0,5.999999999999995,29,29,21,18,3,11,1.6311697959899902
3.0,control,3,29,0,0.0,20,5,0.25,0,0,0.0,0.0,0.0,7.39999999999999,29,29,24,21,4,9,1.5430119037628174
3.0,control,4,29,0,0.0,20,4,0.2,0,0,0.0,0.0,0.0,8.899999999999984,29,29,25,20,3,10,1.537240743637085
3.0,control,5,29,0,0.0,22,2,0.09090909090909091,0,0,0.0,0.0,0.0,10.799999999999978,29,29,23,23,5,7,1.5530240535736084
3.0,control,6,29,0,0.0,21,3,0.14285714285714285,0,0,0.0,0.0,0.0,3.2000000000000015,29,29,23,22,2,8,1.5592644214630127
3.0,control,7,29,0,0.0,15,3,0.2,0,0,0.0,0.0,0.0,0.6,29,29,18,15,2,14,1.6773755550384521
3.0,control,8,29,0,0.0,15,4,0.26666666666666666,0,0,0.0,0.0,0.0,16.599999999999966,29,29,22,16,7,15,1.6358520984649658
3.0,control,9,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,20.200000000000017,29,29,24,17,7,14,1.616598129272461
3.0,control,10,29,0,0.0,16,1,0.0625,0,0,0.0,0.0,0.0,9.499999999999982,29,29,21,17,3,14,1.5407333374023438
3.0,control,11,29,0,0.0,17,4,0.23529411764705882,0,0,0.0,0.0,0.0,13.09999999999997,29,29,24,17,5,14,1.5342650413513184
3.0,control,12,29,0,0.0,14,2,0.14285714285714285,0,0,0.0,0.0,0.0,6.099999999999994,29,29,18,14,3,15,1.5457944869995117
3.0,control,13,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,0.8999999999999999,29,29,18,16,1,13,1.5765035152435303
3.0,control,14,29,0,0.0,15,2,0.13333333333333333,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,16,2,14,1.5375611782073975
3.0,detection,0,29,29,1.0,21,4,0.19047619047619047,29,290,1.9034482758632378,0.2827586206898988,12.100000000001799,0.0,29,29,27,21,0,8,2.492255210876465
3.0,detection,1,29,29,1.0,21,0,0.0,29,291,1.9275862068990286,0.32758620689684576,12.100000000001799,0.0,29,29,26,21,0,8,2.493098258972168
3.0,detection,2,29,29,1.0,20,3,0.15,29,291,1.8344827586224974,0.17931034482775143,12.100000000001799,0.0,29,29,24,20,0,9,2.4708938598632812
3.0,detection,3,29,28,0.9655172413793104,20,0,0.0,28,279,2.0107142857174645,0.2892857142859516,11.683333333335037,0.0,29,29,25,20,0,9,2.507638931274414
3.0,detection,4,29,29,1.0,24,1,0.041666666666666664,29,293,3.0275862068990373,0.36206896551770495,12.100000000001799,0.0,29,29,27,24,0,5,2.437486171722412
3.0,detection,5,29,29,1.0,21,2,0.09523809523809523,29,290,3.717241379313445,0.26206896551736175,12.100000000001799,0.0,29,29,25,21,0,8,2.514504909515381
3.0,detection,6,29,29,1.0,20,1,0.05,29,290,2.141379310347702,0.2758620689657642,12.100000000001799,0.0,29,29,26,20,0,9,2.466329336166382
3.0,detection,7,29,29,1.0,25,0,0.0,29,293,2.7793103448318335,0.2689655172417472,12.100000000001799,0.0,29,29,27,25,0,4,2.510396718978882
3.0,detection,8,29,28,0.9655172413793104,19,1,0.05263157894736842,28,278,2.8678571428616033,0.303571428571591,11.683333333335037,2.400000000000001,29,29,24,19,1,10,2.5224852561950684
3.0,detection,9,29,29,1.0,19,0,0.0,29,290,1.7448275862090603,0.23103448275908778,12.100000000001799,1.3,29,29,26,19,1,10,2.4773852825164795
3.0,detection,10,29,28,0.9655172413793104,22,2,0.09090909090909091,28,278,2.4821428571473882,0.2642857142860992,11.681944444446149,0.0,29,29,26,22,0,7,2.47635555267334
3.0,detection,11,29,29,1.0,24,2,0.08333333333333333,29,289,2.2620689655190698,0.3517241379315888,12.100000000001799,0.0,29,29,29,24,0,5,2.4310872554779053
3.0,detection,12,29,28,0.9655172413793104,16,0,0.0,28,278,2.3642857142871736,0.42142857142921536,11.683333333335037,3.5000000000000018,29,29,25,16,1,13,2.5065298080444336
3.0,detection,13,29,29,1.0,25,0,0.0,29,289,1.9172413793111738,0.17931034482761915,12.100000000001799,0.0,29,29,28,25,0,4,2.454817771911621
3.0,detection,14,29,29,1.0,24,0,0.0,29,291,2.424137931036469,0.36551724137995406,12.100000000001799,0.0,29,29,28,24,0,5,2.4614548683166504
3.0,aware,0,29,29,1.0,21,0,0.0,29,295,3.089655172417807,0.2827586206898439,12.100000000001799,0.0,29,29,26,21,0,8,2.4474267959594727
3.0,aware,1,29,28,0.9655172413793104,18,1,0.05555555555555555,28,283,2.3035714285749367,0.3607142857146763,11.681944444446149,0.0,29,29,24,18,0,11,2.484619379043579
3.0,aware,2,29,29,1.0,21,3,0.14285714285714285,29,294,2.6827586206925234,0.2517241379312642,12.100000000001799,0.0,29,29,28,21,0,8,2.490203380584717
3.0,aware,3,29,29,1.0,23,1,0.043478260869565216,29,293,2.155172413794895,0.3310344827591703,12.100000000001799,0.0,29,29,28,23,0,6,2.462373971939087
3.0,aware,4,29,29,1.0,18,0,0.0,29,291,2.182758620691039,0.23793103448287348,12.100000000001799,0.0,29,29,24,18,0,11,2.618159294128418
3.0,aware,5,29,29,1.0,25,3,0.12,29,290,3.241379310349674,0.44482758620720153,12.100000000001799,0.0,29,29,27,25,0,4,2.5157294273376465
3.0,aware,6,29,28,0.9655172413793104,19,2,0.10526315789473684,28,284,2.746428571431749,0.2785714285716736,11.683333333335037,3.900000000000002,29,29,23,19,1,10,2.4834296703338623
3.0,aware,7,29,29,1.0,24,1,0.041666666666666664,29,293,2.8034482758631643,0.3310344827589253,12.100000000001799,0.0,29,29,26,24,0,5,2.4740428924560547
3.0,aware,8,29,28,0.9655172413793104,21,1,0.047619047619047616,28,281,1.8321428571458256,0.24642857142865587,11.683333333335037,0.0,29,29,26,21,0,8,2.507395029067993
3.0,aware,9,29,29,1.0,25,1,0.04,29,292,2.9206896551748294,0.34482758620723764,12.100000000001799,0.0,29,29,28,25,0,4,2.445887565612793
3.0,aware,10,29,29,1.0,18,1,0.05555555555555555,29,288,2.4275862069008123,0.286206896552092,12.100000000001799,0.0,29,29,27,18,0,11,2.468905210494995
3.0,aware,11,29,29,1.0,22,0,0.0,29,293,2.158620689657233,0.3206896551730973,12.100000000001799,0.0,29,29,27,22,0,7,2.5665712356567383
3.0,aware,12,29,29,1.0,23,0,0.0,29,293,3.4517241379319614,0.3448275862073484,12.100000000001799,1.8000000000000005,29,29,27,23,1,6,2.5080676078796387
3.0,aware,13,29,28,0.9655172413793104,23,3,0.13043478260869565,28,281,2.835714285716847,0.3250000000004921,11.683333333335037,0.0,29,29,28,23,0,6,2.471895933151245
3.0,aware,14,29,29,1.0,16,0,0.0,29,291,1.7137931034510088,0.2724137931038787,12.100000000001799,2.600000000000001,29,29,27,16,1,13,2.489365339279175
5.0,control,0,29,0,0.0,16,2,0.125,0,0,0.0,0.0,0.0,1.2,29,29,22,16,1,13,1.5194644927978516
5.0,control,1,29,0,0.0,17,1,0.058823529411764705,0,0,0.0,0.0,0.0,7.999999999999988,29,29,21,17,3,13,1.6185901165008545
5.0,control,2,29,0,0.0,18,5,0.2777777777777778,0,0,0.0,0.0,0.0,5.999999999999995,29,29,21,18,3,11,1.6545145511627197
5.0,control,3,29,0,0.0,20,5,0.25,0,0,0.0,0.0,0.0,7.39999999999999,29,29,24,21,4,9,1.6243360042572021
5.0,control,4,29,0,0.0,20,4,0.2,0,0,0.0,0.0,0.0,8.899999999999984,29,29,25,20,3,10,1.5736229419708252
5.0,control,5,29,0,0.0,22,2,0.09090909090909091,0,0,0.0,0.0,0.0,10.799999999999978,29,29,23,23,5,7,1.5782132148742676
5.0,control,6,29,0,0.0,21,3,0.14285714285714285,0,0,0.0,0.0,0.0,3.2000000000000015,29,29,23,22,2,8,1.5486419200897217
5.0,control,7,29,0,0.0,15,3,0.2,0,0,0.0,0.0,0.0,0.6,29,29,18,15,2,14,1.549257516860962
5.0,control,8,29,0,0.0,15,4,0.26666666666666666,0,0,0.0,0.0,0.0,16.599999999999966,29,29,22,16,7,15,1.5562031269073486
5.0,control,9,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,20.200000000000017,29,29,24,17,7,14,1.5599327087402344
5.0,control,10,29,0,0.0,16,1,0.0625,0,0,0.0,0.0,0.0,9.499999999999982,29,29,21,17,3,14,1.5923752784729004
5.0,control,11,29,0,0.0,17,4,0.23529411764705882,0,0,0.0,0.0,0.0,13.09999999999997,29,29,24,17,5,14,1.5852017402648926
5.0,control,12,29,0,0.0,14,2,0.14285714285714285,0,0,0.0,0.0,0.0,6.099999999999994,29,29,18,14,3,15,1.5375828742980957
5.0,control,13,29,0,0.0,16,3,0.1875,0,0,0.0,0.0,0.0,0.8999999999999999,29,29,18,16,1,13,1.6039652824401855
5.0,control,14,29,0,0.0,15,2,0.13333333333333333,0,0,0.0,0.0,0.0,5.399999999999997,29,29,16,16,2,14,1.5975499153137207
5.0,detection,0,29,29,1.0,23,2,0.08695652173913043,29,293,1.7517241379329342,0.22068965517282071,12.100000000001799,0.0,29,29,29,23,0,6,2.4791653156280518
5.0,detection,1,29,29,1.0,19,1,0.05263157894736842,29,294,2.0241379310355625,0.08965517241385661,12.100000000001799,0.0,29,29,25,19,0,10,2.435964822769165
5.0,detection,2,29,29,1.0,21,0,0.0,29,289,2.806896551729711,0.16551724137949597,12.100000000001799,2.500000000000001,29,29,27,21,1,8,2.5518243312835693
5.0,detection,3,29,29,1.0,23,0,0.0,29,291,2.3620689655201943,0.22068965517248063,12.100000000001799,0.0,29,29,27,23,0,6,2.6711056232452393
5.0,detection,4,29,29,1.0,24,1,0.041666666666666664,29,292,2.665517241383219,0.17241379310354726,12.100000000001799,0.0,29,29,27,24,0,5,2.4353039264678955
5.0,detection,5,29,29,1.0,22,1,0.045454545454545456,29,291,2.786206896556408,0.11724137931049106,12.100000000001799,1.6000000000000003,29,29,27,22,1,7,2.490551233291626
5.0,detection,6,29,29,1.0,23,0,0.0,29,292,3.2965517241424576,0.268965517241415,12.100000000001799,0.0,29,29,28,23,0,6,2.6465415954589844
5.0,detection,7,29,29,1.0,23,1,0.043478260869565216,29,292,3.548275862072089,0.07931034482761992,12.100000000001799,2.800000000000001,29,29,27,23,1,6,2.538259744644165
5.0,detection,8,29,29,1.0,22,2,0.09090909090909091,29,289,2.5413793103466285,0.11379310344845463,12.100000000001799,0.0,29,29,27,22,0,7,2.456129312515259
5.0,detection,9,29,28,0.9655172413793104,20,1,0.05,28,279,0.6464285714300045,0.1607142857146014,11.681944444446149,1.3,29,29,25,20,1,9,2.4378700256347656
5.0,detection,10,29,29,1.0,23,3,0.13043478260869565,29,289,2.2965517241421303,0.14137931034497342,12.100000000001799,0.0,29,29,28,23,0,6,2.445401430130005
5.0,detection,11,29,29,1.0,25,3,0.12,29,294,1.6275862068960447,0.12068965517255492,12.100000000001799,2.600000000000001,29,29,29,25,1,4,2.516303777694702
5.0,detection,12,29,29,1.0,20,0,0.0,29,293,1.8586206896573296,0.1827586206898947,12.100000000001799,0.0,29,29,25,20,0,9,2.4481849670410156
5.0,detection,13,29,29,1.0,19,0,0.0,29,290,1.7620689655182742,0.1620689655174311,12.100000000001799,0.0,29,29,27,19,0,10,2.492258310317993
5.0,detection,14,29,29,1.0,23,1,0.043478260869565216,29,289,2.33103448276448,0.16551724137956556,12.100000000001799,0.0,29,29,26,23,0,6,2.714080333709717
5.0,aware,0,29,29,1.0,24,1,0.041666666666666664,29,292,1.7103448275898505,0.2344827586210811,12.100000000001799,0.0,29,29,27,24,0,5,2.477175712585449
5.0,aware,1,29,29,1.0,21,2,0.09523809523809523,29,289,2.806896551728861,0.1241379310346874,12.100000000001799,0.0,29,29,25,21,0,8,2.4958057403564453
5.0,aware,2,29,29,1.0,25,2,0.08,29,293,2.9896551724168683,0.15862068965542017,12.100000000001799,0.0,29,29,28,25,0,4,2.6059842109680176
5.0,aware,3,29,29,1.0,18,0,0.0,29,292,2.358620689656324,0.15172413793111994,12.100000000001799,0.0,29,29,26,18,0,11,2.55254864692688
5.0,aware,4,29,27,0.9310344827586207,21,0,0.0,27,268,2.7518518518578694,0.15925925925948706,11.265277777779387,0.0,29,29,24,21,0,8,2.422515869140625
5.0,aware,5,29,29,1.0,21,3,0.14285714285714285,29,291,2.3965517241405743,0.12413793103456978,12.100000000001799,0.0,29,29,28,21,0,8,2.5065903663635254
5.0,aware,6,29,28,0.9655172413793104,22,2,0.09090909090909091,28,284,1.7892857142868022,0.12142857142869141,11.683333333335037,0.0,29,29,25,22,0,7,2.468830108642578
5.0,aware,7,29,28,0.9655172413793104,19,0,0.0,28,283,2.289285714287537,0.18928571428586086,11.681944444446149,0.0,29,29,24,19,0,10,2.541597604751587
5.0,aware,8,29,28,0.9655172413793104,22,1,0.045454545454545456,28,281,2.878571428571935,0.1964285714287988,11.681944444446149,0.0,29,29,25,22,0,7,2.567183494567871
5.0,aware,9,29,27,0.9310344827586207,26,0,0.0,27,272,2.581481481483976,0.17037037037035963,11.265277777779387,0.0,29,29,27,26,0,3,2.485551357269287
5.0,aware,10,29,29,1.0,24,0,0.0,29,292,2.2206896551734236,0.11034482758637704,12.100000000001799,1.7000000000000004,29,29,28,24,1,5,2.460362434387207
5.0,aware,11,29,29,1.0,24,4,0.16666666666666666,29,292,2.072413793106462,0.07241379310354609,12.100000000001799,0.0,29,29,29,24,0,5,2.5060527324676514
5.0,aware,12,29,29,1.0,22,0,0.0,29,291,2.6586206896558036,0.11379310344830468,12.100000000001799,0.0,29,29,29,22,0,7,2.4938790798187256
5.0,aware,13,29,29,1.0,23,0,0.0,29,289,1.5482758620710346,0.15517241379335434,12.100000000001799,0.0,29,29,27,23,0,6,2.490626096725464
5.0,aware,14,29,29,1.0,19,0,0.0,29,294,1.4896551724161928,0.2241379310346239,12.100000000001799,0.0,29,29,28,19,0,10,2.5608885288238525
